UniqueTitle,Description,CountSubTitles,Min-MinRate,Max-MaxRate,SalaryMinMaxValid,MultipleSubtitles,PayType,PayPeriod,UnionCode,UnionName,BargUnit,BargDesc,TitleStatus
33766,SENIOR SERVICE INSPECTOR (DOT),1,39911,47204,ValidSalary,SingleTitle,AnnualSalary,Annual,56,INSPECTORS (HIGHWAYS AND SEWER,PRBD,Pavers & Road Builders DC,ActiveTitle
41120,PARKING CONTROL SPECIALIST,3,39662,47259,ValidSalary,MultipleTitles,AnnualSalary,Annual,47,SPECIAL OFFICERS L237 IBT,IBT,Intl Brotherhood of Teamsters,ActiveTitle
12860,SECRETARY OF THE TAX COMMISSIO,1,41000,47277,ValidSalary,SingleTitle,AnnualSalary,Annual,991,EXEMPT NON MANAGERIAL,N/U,Non-Union,ActiveTitle
12714,UNEMPLOYMENT INSURANCE SPECIAL,2,27832,47299,ValidSalary,MultipleTitles,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
30715,SUPERVISING CLAIM EXAMINER,1,38114,47301,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
30721,ASSOCIATE CLAIM EXAMINER,2,32376,47301,ValidSalary,MultipleTitles,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
80735,SENIOR HOUSEKEEPER,1,37972,47327,ValidSalary,SingleTitle,AnnualSalary,Annual,121,L237 INSTITUTIONAL TITLES,IBT,Intl Brotherhood of Teamsters,ActiveTitle
6655,SECRETARY TO DEPT CHANCELLOR,1,34945,47368,ValidSalary,SingleTitle,AnnualSalary,Annual,993,TEMPORARY NON OJ & NON MANAGER,N/U,Non-Union,ActiveTitle
22420,ASSISTANT PROJECT COORDINATOR,5,36336,47411,ValidSalary,MultipleTitles,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
22502,ASSISTANT PROJECT MANAGER,1,36336,47411,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
22515,ASSISTANT PROJECT DEVELOPMENT,2,36336,47411,ValidSalary,MultipleTitles,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
22516,ASSISTANT PROJECT SERVICES SPE,1,36336,47411,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
34210,ASSISTANT SUPERINTENDENT OF CO,1,36336,47411,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
91010,WATER PLANT OPERATOR,1,39787,47422,ValidSalary,SingleTitle,AnnualSalary,Annual,132,"NON SUPERVISORY MAINTENANCE, S",DC37,District Council 37,ActiveTitle
71622,*SENIOR PARKING ENFORCEMENT AG,1,43249,47441,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
40401,APPRAISER TRAINEE (REAL ESTATE,2,41724,47613,ValidSalary,MultipleTitles,AnnualSalary,Annual,133,REAL ESTATE TITLES DC387,DC37,District Council 37,ActiveTitle
21562,BIO-MEDICAL EQUIPMENT TECHNICI,1,42129,47704,ValidSalary,SingleTitle,AnnualSalary,Annual,124,"L420,L2507,L3627 DC37 HOSPITAL",DC37,District Council 37,ActiveTitle
80810,ASSISTANT LAUNDRY SUPERVISOR,1,37361,47729,ValidSalary,SingleTitle,AnnualSalary,Annual,108,L832 IBT INSTITUTIONAL TITLES,IBT,Intl Brotherhood of Teamsters,ActiveTitle
12700,TEST AND MEASUREMENT INTERN,4,42581,47773,ValidSalary,MultipleTitles,AnnualSalary,Annual,180,STAFF ANALYSTS,OSA,Organization of Staff Analysts,ActiveTitle
21901,GEOLOGIST TRAINEE,1,47831,47831,ValidSalary,SingleTitle,AnnualSalary,Annual,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,ActiveTitle
22001,PHYSICIST TRAINEE,1,47831,47831,ValidSalary,SingleTitle,AnnualSalary,Annual,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,ActiveTitle
6162,TELECOMMUNICATIONS POLICY ANAL,1,26396,47881,ValidSalary,SingleTitle,AnnualSalary,Annual,665,TEMPORARY OJ,N/U,Non-Union,ActiveTitle
12215,STOREKEEPER,4,35039,47894,ValidSalary,MultipleTitles,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
80660,SUPERVISOR OF BUILDING CUSTODI,1,36116,47928,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
9709,SENIOR SERVICE INSPECTOR (PROJ,1,39926,47941,ValidSalary,SingleTitle,AnnualSalary,Annual,665,TEMPORARY OJ,N/U,Non-Union,ActiveTitle
31122,ASSOCIATE PERSONNEL INVESTIGAT,4,33347,48031,ValidSalary,MultipleTitles,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
6610,SECRETARY TO THE COMMISSIONER,1,28877,48038,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
90972,*SENIOR ENVIRONMENTAL CONTROL,2,37496,48038,ValidSalary,MultipleTitles,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
80535,SENIOR CUSTODIAL SUPERVISOR,2,36320,48044,ValidSalary,MultipleTitles,AnnualSalary,Annual,131,SUPERVISORY MAINTENANCE TITLES,DC37,District Council 37,ActiveTitle
80110,*REAL ESTATE MANAGER,1,37574,48078,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
70475,*ASSISTANT DEPUTY WARDEN,3,45658,48089,ValidSalary,MultipleTitles,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
70975,HOUSING POLICE LIEUTENANT,1,45658,48089,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
33994,PRIN CONSUMER AFF INSPECTOR (C,2,40506,48133,ValidSalary,MultipleTitles,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
10147,SENIOR POLICE ADMINISTRATIVE A,2,42594,48138,ValidSalary,MultipleTitles,AnnualSalary,Annual,128,CLERICAL TITLES DC37,DC37,District Council 37,ActiveTitle
30405,SATISFACTION CLERK,1,37176,48202,ValidSalary,SingleTitle,AnnualSalary,Annual,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,ActiveTitle
500,IV TECHNICIAN,1,40256,48411,ValidSalary,SingleTitle,AnnualSalary,Annual,124,"L420,L2507,L3627 DC37 HOSPITAL",DC37,District Council 37,ActiveTitle
6418,SECRETARY OF COMMISSIONER (OED,1,29166,48518,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
6636,SECRETARY OF COMMISSIONER(HOME,1,29166,48518,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
9982,SECRETARY TO THE COMMNISSIONER,1,29166,48518,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
92471,*SUPERVISOR PAVER,1,48525,48525,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
50811,MEDICAL RECORD LIBRARIAN,2,42969,48669,ValidSalary,MultipleTitles,AnnualSalary,Annual,130,HEALTH SERVICE TITLES DC37,DC37,District Council 37,ActiveTitle
94200,COUNSEL TO THE BOARD (BOE),1,48799,48799,ValidSalary,SingleTitle,AnnualSalary,Annual,992,UNCLASSIFIED NON OJ & NON MANA,N/U,Non-Union,ActiveTitle
9523,ASSISTANT ACCOUNTANT (JOP),1,39001,48857,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
40505,ASSISTANT ACCOUNTANT,4,39001,48857,ValidSalary,MultipleTitles,AnnualSalary,Annual,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,ActiveTitle
40705,ASSISTANT ACTUARY,1,39001,48857,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
91232,MOTOR VEHICLE SUPERVISOR,2,48882,48882,ValidSalary,MultipleTitles,AnnualSalary,Annual,134,MOTOR VEHICLE OPERATORS DC37,DC37,District Council 37,ActiveTitle
51111,HEALTH RESOURCES COORDINATOR,1,39315,48883,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
35116,TAXI AND LIMOUSINE INSPECTOR,2,39205,48928,ValidSalary,MultipleTitles,AnnualSalary,Annual,47,SPECIAL OFFICERS L237 IBT,IBT,Intl Brotherhood of Teamsters,ActiveTitle
6165,SUPERVISOR OF NURSES (BOARD OF,2,44766,49017,ValidSalary,MultipleTitles,AnnualSalary,Annual,76,STAFF NURSES - UFT,UFT,United Federation of Teachers,ActiveTitle
6517,SENIOR STUDENT LEGAL SPECIALIS,2,49093,49093,ValidSalary,MultipleTitles,AnnualSalary,Annual,19,ATTORNEYSCSBA 237 IBT,IBT,Intl Brotherhood of Teamsters,ActiveTitle
91110,BRIDGE OPERATOR,3,0,49173,ValidSalary,MultipleTitles,AnnualSalary,Annual,47,SPECIAL OFFICERS L237 IBT,IBT,Intl Brotherhood of Teamsters,ActiveTitle
21815,CHEMIST,1,38221,49295,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
21818,CHEMIST (TOXICOLOGY),1,38221,49295,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
55036,SUPERVISING HUMAN RIGHTS SPECI,1,37045,49440,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
6678,SECRETARY TO EXECUTIVE DIRECTO,1,37448,49764,ValidSalary,SingleTitle,AnnualSalary,Annual,662,NON COMPETITIVE OJ,N/U,Non-Union,ActiveTitle
91529,DECKHAND,2,49793,49793,ValidSalary,MultipleTitles,AnnualSalary,Annual,111,MARINE TITLES L333 UMD,UMD,United Marine Division-L333ILA,ActiveTitle
60331,SENIOR INSTITUTIONAL TRADES IN,1,38462,49934,ValidSalary,SingleTitle,AnnualSalary,Annual,108,L832 IBT INSTITUTIONAL TITLES,IBT,Intl Brotherhood of Teamsters,ActiveTitle
22425,PROJECT MANAGER INTERN#,2,49970,49970,ValidSalary,MultipleTitles,AnnualSalary,Annual,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,ActiveTitle
6582,NURSE ADMINISTRATOR (DEPT. OF,1,40000,50000,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
10104,ELIGIBILITY SPECIALIST,9,35285,50075,ValidSalary,MultipleTitles,AnnualSalary,Annual,128,CLERICAL TITLES DC37,DC37,District Council 37,ActiveTitle
34208,ASSISTANT SUPERVISOR OF ELECTR,1,35973,50298,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
34209,ASSISTANT SUPERVISOR OF MECHAN,2,35973,50298,ValidSalary,MultipleTitles,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
6432,HIGH SCHOOL STUDENT AIDE (MAYO,2,7,7,ValidSalary,MultipleTitles,HourlySalary,Annual,670,OJ STUDENT AIDES,N/U,Non-Union,ActiveTitle
91670,SUPERVISOR OF BUILDING MAINTEN,3,35973,50298,ValidSalary,MultipleTitles,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
91671,SUPERVISOR OF BUILDING MAINTEN,1,35973,50298,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
91672,SUPERVISOR OF BUILDING MAINTEN,1,35973,50298,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
20113,ENGINEERING TECHNICIAN,8,37748,50355,ValidSalary,MultipleTitles,AnnualSalary,Annual,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,ActiveTitle
22121,CITY PLANNING TECHNICIAN,2,37748,50355,ValidSalary,MultipleTitles,AnnualSalary,Annual,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,ActiveTitle
55082,EQUAL EMPLOYMENT OPPORTUNITY O,1,39371,50393,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
12752,LABOR RELATIONS ANALYST TRAINE,1,41408,50447,ValidSalary,SingleTitle,AnnualSalary,Annual,661,COMPETITIVE OJ,N/U,Non-Union,ActiveTitle
51191,PUBLIC HEALTH ADVISER,8,27486,50510,ValidSalary,MultipleTitles,AnnualSalary,Annual,130,HEALTH SERVICE TITLES DC37,DC37,District Council 37,ActiveTitle
60422,ASSOCIATE URBAN PARK RANGER,3,50529,50529,ValidSalary,MultipleTitles,AnnualSalary,Annual,131,SUPERVISORY MAINTENANCE TITLES,DC37,District Council 37,ActiveTitle
30805,TITLE EXAMINER,2,38750,50572,ValidSalary,MultipleTitles,AnnualSalary,Annual,133,REAL ESTATE TITLES DC387,DC37,District Council 37,ActiveTitle
40201,ASSISTANT CITY ASSESSOR,4,40067,50572,ValidSalary,MultipleTitles,AnnualSalary,Annual,133,REAL ESTATE TITLES DC387,DC37,District Council 37,ActiveTitle
91011,WATERSHED MAINTAINER,1,39787,50605,ValidSalary,SingleTitle,AnnualSalary,Annual,132,"NON SUPERVISORY MAINTENANCE, S",DC37,District Council 37,ActiveTitle
A0086,AGENCY ATTORNEY INTERNE (DOE),1,48005,50684,ValidSalary,SingleTitle,AnnualSalary,Annual,19,ATTORNEYSCSBA 237 IBT,IBT,Intl Brotherhood of Teamsters,ActiveTitle
94206,ADMINISTRATIVE ASSOCIATE (BOAR,1,50703,50703,ValidSalary,SingleTitle,AnnualSalary,Annual,24,BD OF ELECTIONS CWA LOCAL 1183,CWA,Communication Wrkrs of America,ActiveTitle
94215,ASSISTANCE FINANCE OFFICER(BOA,1,50703,50703,ValidSalary,SingleTitle,AnnualSalary,Annual,24,BD OF ELECTIONS CWA LOCAL 1183,CWA,Communication Wrkrs of America,ActiveTitle
50335,HEAD DIETITIAN,1,45886,50833,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
10260,CALL CENTER REPRESENTATIVE,2,34017,50850,ValidSalary,MultipleTitles,AnnualSalary,Annual,128,CLERICAL TITLES DC37,DC37,District Council 37,ActiveTitle
80436,DISTRICT SUPERVISOR OF SCHOOL,1,47508,50950,ValidSalary,SingleTitle,AnnualSalary,Annual,418,DIST BORO SPVRS BD ED ASSOC,N/U,Non-Union,ActiveTitle
90237,SENIOR MEAT CUTTER,1,37720,50963,ValidSalary,SingleTitle,AnnualSalary,Annual,121,L237 INSTITUTIONAL TITLES,IBT,Intl Brotherhood of Teamsters,ActiveTitle
30080,PARALEGAL AIDE,8,36469,50967,ValidSalary,MultipleTitles,AnnualSalary,Annual,128,CLERICAL TITLES DC37,DC37,District Council 37,ActiveTitle
96321,EMERGENCY MEDICAL SERVICE SPEC,2,33510,50996,ValidSalary,MultipleTitles,AnnualSalary,Annual,137,"EMS L2507, L3621 - DC37",DC37,District Council 37,ActiveTitle
90235,SENIOR COOK,1,37904,51147,ValidSalary,SingleTitle,AnnualSalary,Annual,121,L237 INSTITUTIONAL TITLES,IBT,Intl Brotherhood of Teamsters,ActiveTitle
30110,ASSISTANT ATTORNEY,1,42654,51300,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
80201,HOUSING ASSISTANT (HA),1,35819,51372,ValidSalary,SingleTitle,AnnualSalary,Annual,420,TEAMSTERS LOCAL 237 (HA),IBT,Intl Brotherhood of Teamsters,ActiveTitle
80202,HOUSING ASSISTANT (BILINGUAL),1,35819,51372,ValidSalary,SingleTitle,AnnualSalary,Annual,420,TEAMSTERS LOCAL 237 (HA),IBT,Intl Brotherhood of Teamsters,ActiveTitle
92572,SUPERVISOR AUTO MECHANIC,4,46792,51386,ValidSalary,MultipleTitles,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
92670,SUPERVISOR MACHINIST,8,46792,51386,ValidSalary,MultipleTitles,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
5605F,COMMUNITY COORDINATOR DOE,1,38106,51436,ValidSalary,SingleTitle,AnnualSalary,Annual,498,NEIGHBORHOOD WORKER BD ED DC37,DC37,District Council 37,ActiveTitle
5383,LEGISLATIVE AIDE (OFFICE OF TH,1,45000,51529,ValidSalary,SingleTitle,AnnualSalary,Annual,993,OJ & NON-MGRL TEMP - PROP EX,N/U,Non-Union,ActiveTitle
40253,THIS IS A MISTAKE,4,30064,51566,ValidSalary,MultipleTitles,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
93050,*TECHNICIAN X-RAY,1,49567,51589,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
93048,*GARDENER,1,47951,51626,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
92105,BOOKBINDER,2,36957,51650,ValidSalary,MultipleTitles,AnnualSalary,Annual,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,ActiveTitle
90692,ASSISTANT CITY HIGHWAY REPAIRE,2,44258,51717,ValidSalary,MultipleTitles,AnnualSalary,Annual,132,"NON SUPERVISORY MAINTENANCE, S",DC37,District Council 37,ActiveTitle
91547,MARINE OILER(FERRY OPERATIONS),2,51725,51725,ValidSalary,MultipleTitles,AnnualSalary,Annual,111,MARINE TITLES L333 UMD,UMD,United Marine Division-L333ILA,ActiveTitle
91548,MARINE OILER (DEPT OF CORRECTI,2,51725,51725,ValidSalary,MultipleTitles,AnnualSalary,Annual,111,MARINE TITLES L333 UMD,UMD,United Marine Division-L333ILA,ActiveTitle
5123A,SENIOR OCCUPATIONAL THERAPIST,3,46731,51733,ValidSalary,MultipleTitles,AnnualSalary,Annual,76,STAFF NURSES - UFT,UFT,United Federation of Teachers,ActiveTitle
30810,SENIOR TITLE EXAMINER,2,42542,51756,ValidSalary,MultipleTitles,AnnualSalary,Annual,133,REAL ESTATE TITLES DC387,DC37,District Council 37,ActiveTitle
9053A,SUPV OF HOUSING EXTERMINATORS,1,51766,51766,ValidSalary,SingleTitle,AnnualSalary,Annual,620,NON COMPETITIVE OJ (HA),N/U,Non-Union,ActiveTitle
31750,SUPERVISING TRAFFIC CONTROL IN,2,42426,51783,ValidSalary,MultipleTitles,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
60611,PROGRAM MANAGER,1,43024,51799,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
90480,CHIEF SUPERVISOR OF RADIO OPER,1,43024,51799,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
90481,CHIEF SUPERVISOR TELEVISION OP,1,43024,51799,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
12899,SECRETARY TO THE COMPTROLLER,1,51859,51859,ValidSalary,SingleTitle,AnnualSalary,Annual,662,NON COMPETITIVE OJ,N/U,Non-Union,ActiveTitle
90610,PHOTOGRAPHER,1,42396,51915,ValidSalary,SingleTitle,AnnualSalary,Annual,142,PUBLIC INFORMATION & HEALTH LO,IBT,Intl Brotherhood of Teamsters,ActiveTitle
9910,SECRETARY TO THE ASSISTANT TO,1,51932,51932,ValidSalary,SingleTitle,AnnualSalary,Annual,665,TEMPORARY OJ,N/U,Non-Union,ActiveTitle
12827,SECRETARY (NYC COMMISSION TO T,1,44510,51933,ValidSalary,SingleTitle,AnnualSalary,Annual,662,NON COMPETITIVE OJ,N/U,Non-Union,ActiveTitle
90973,SUPERVISING ENVIRONMENTAL CONT,2,42902,51994,ValidSalary,MultipleTitles,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
6336,ASSISTANT RESEARCH ADVISOR (CH,1,42000,52000,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
6424,DIRECTOR OF THE HEARINGS UNIT,1,38000,52000,ValidSalary,SingleTitle,AnnualSalary,Annual,993,TEMPORARY NON OJ & NON MANAGER,N/U,Non-Union,ActiveTitle
6689,SPECIAL ASSISTANT (OFFICE OF T,1,32000,52000,ValidSalary,SingleTitle,AnnualSalary,Annual,993,OJ & NON-MGRL TEMP - PROP EX,N/U,Non-Union,ActiveTitle
93223,SUPERINTENDENT OF CONSTRUCTION,1,40952,52211,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
20271,OPERATIONS COMMUNICATION SPECI,6,38873,52219,ValidSalary,MultipleTitles,AnnualSalary,Annual,62,RADIO AND TV TITLES MGRTVT,DC37,District Council 37,ActiveTitle
95386,SECRETARY TO THE DEPUTY COMMIS,1,39728,52262,ValidSalary,SingleTitle,AnnualSalary,Annual,662,NON COMPETITIVE OJ,N/U,Non-Union,ActiveTitle
90234,SENIOR BAKER (CORRECTIONS),1,38687,52266,ValidSalary,SingleTitle,AnnualSalary,Annual,108,L832 IBT INSTITUTIONAL TITLES,IBT,Intl Brotherhood of Teamsters,ActiveTitle
90236,*SENIOR BAKER,1,38687,52266,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
6524,FORENSIC ANALYST (OCME),3,34379,52291,ValidSalary,MultipleTitles,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
60210,DEPARTMENT LIBRARIAN,1,42502,52306,ValidSalary,SingleTitle,AnnualSalary,Annual,128,CLERICAL TITLES DC37,DC37,District Council 37,ActiveTitle
90536,SUPV OF HOUSING EXTERMINATOR (,3,25454,52306,ValidSalary,MultipleTitles,AnnualSalary,Annual,420,TEAMSTERS LOCAL 237 (HA),IBT,Intl Brotherhood of Teamsters,ActiveTitle
6383,DEPUTY COUNSEL (BOARD OF ETHIC,1,40749,52392,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
5132,SENIOR EMPLOYMENT PLANNING SPE,1,40467,52396,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
12711,CLASSIFICATION SPECIALIST,4,30831,52396,ValidSalary,MultipleTitles,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
70502,ASSOCIATE SPECIAL OFFICER (AQU,2,33167,52396,ValidSalary,MultipleTitles,AnnualSalary,Annual,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,ActiveTitle
91233,SENIOR MOTOR VEHICLE SUPERVISO,1,52448,52448,ValidSalary,SingleTitle,AnnualSalary,Annual,134,MOTOR VEHICLE OPERATORS DC37,DC37,District Council 37,ActiveTitle
E0731,SENIOR ASSISTANT TO THE CHANCE,1,52452,52452,ValidSalary,SingleTitle,AnnualSalary,Annual,400,CSA,CSA,Council of School Supvs&Admins,ActiveTitle
95012,SECRETARY TO THE COMMISSIONER,1,52453,52453,ValidSalary,SingleTitle,AnnualSalary,Annual,662,NON COMPETITIVE OJ,N/U,Non-Union,ActiveTitle
94375,SENIOR BUYER (BOARD OF ELECTIO,1,52482,52482,ValidSalary,SingleTitle,AnnualSalary,Annual,24,BD OF ELECTIONS CWA LOCAL 1183,CWA,Communication Wrkrs of America,ActiveTitle
20202,CIVIL ENGINEERING INTERN,4,49851,52496,ValidSalary,MultipleTitles,AnnualSalary,Annual,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,ActiveTitle
20302,ELECTRICAL ENGINEERING INTERN,3,49851,52496,ValidSalary,MultipleTitles,AnnualSalary,Annual,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,ActiveTitle
20403,MECHANICAL ENGINEERING INTERN,4,49851,52496,ValidSalary,MultipleTitles,AnnualSalary,Annual,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,ActiveTitle
20503,CHEMICAL ENGINEERING INTERN,3,49851,52496,ValidSalary,MultipleTitles,AnnualSalary,Annual,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,ActiveTitle
20616,ENVIRONMENTAL ENGINEERING INTE,2,49851,52496,ValidSalary,MultipleTitles,AnnualSalary,Annual,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,ActiveTitle
21205,ARCHITECTURAL INTERN,4,49851,52496,ValidSalary,MultipleTitles,AnnualSalary,Annual,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,ActiveTitle
21306,LANDSCAPE ARCHITECT INTERN,1,49851,52496,ValidSalary,SingleTitle,AnnualSalary,Annual,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,ActiveTitle
34201,CONSTRUCTION PROJECT MANAGER I,1,49851,52496,ValidSalary,SingleTitle,AnnualSalary,Annual,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,ActiveTitle
6453,CONFIDENTIAL INVESTIGATOR (TEM,3,28438,52518,ValidSalary,MultipleTitles,AnnualSalary,Annual,662,NON COMPETITIVE OJ,N/U,Non-Union,ActiveTitle
50836,SENIOR MEDICAL RECORD LIBRARIA,1,48420,52527,ValidSalary,SingleTitle,AnnualSalary,Annual,130,HEALTH SERVICE TITLES DC37,DC37,District Council 37,ActiveTitle
5421,PRESS AND SPEECH AIDE (OFFICE,1,52530,52530,ValidSalary,SingleTitle,AnnualSalary,Annual,993,TEMPORARY NON OJ & NON MANAGER,N/U,Non-Union,ActiveTitle
22117,COMMUNITY PLANNING BOARD COORD,1,43653,52665,ValidSalary,SingleTitle,AnnualSalary,Annual,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,ActiveTitle
81309,ASSISTANT GARDENER,2,42092,52680,ValidSalary,MultipleTitles,AnnualSalary,Annual,132,"NON SUPERVISORY MAINTENANCE, S",DC37,District Council 37,ActiveTitle
20605,ASSISTANT AIR POLLUTION CONTRO,3,40380,52687,ValidSalary,MultipleTitles,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
1262D,ASSOCIATE EDUCATION ANALYST (U,1,40725,52731,ValidSalary,SingleTitle,AnnualSalary,Annual,401,UFT,UFT,United Federation of Teachers,ActiveTitle
1263B,ASSOCIATE EDUCATION OFFICER (U,1,40725,52731,ValidSalary,SingleTitle,AnnualSalary,Annual,401,UFT,UFT,United Federation of Teachers,ActiveTitle
